term	translation
desapercibida	despercebida
desapercibidas	despercebidas
desapercibido	despercebido
desapercibidos	despercebidos
desaprobaba	desaprovava
desaprobación	desaprovação
desaprobar	desaprovar
desaprueba	desaprova
desargues	desargues
desarma	desarma
desarmada	desarmada
desarmadas	desarmadas
desarmado	desarmado
desarmados	desarmados
desarmando	desarmando
desarmar	desarmar
desarme	desarmamento
desarmó	desarmou
desarrolla	desenvolve
desarrollaba	desenvolvia
desarrollaban	desenvolviam
desarrollada	desenvolvida
desarrolladas	desenvolvidas
desarrollado	desenvolvido
desarrollador	desenvolvedor
desarrolladoras	desenvolvedoras
desarrolladores	desenvolvedores
desarrollados	desenvolvidos
desarrollamos	desenvolvemos
desarrollan	desenvolvem
desarrollando	desenvolvendo
desarrollar	desenvolver
desarrollaron	desenvolveram
desarrollará	desenvolverá
desarrollarán	desenvolverão
desarrollase	desenvolvesse
desarrolle	desenvolva
desarrollen	desenvolvam
desarrollismo	desenvolvimentismo
desarrollo	desenvolvimento
desarrollos	desenvolvimentos
desarrolló	desenvolveu
desarticulación	desarticulação
desarticulada	desarticulada
desarticulado	desarticulado
desastre	desastre
desastres	catástrofes / desastres
desastrosa	desastrosa
desastrosas	desastrosas
desastroso	desastroso
desastrosos	desastrosos
desatar	desatar
desataría	desencadearia
desatascar	desentupir / desatolar
desatender	negligenciar
desatendidas	negligenciadas
desatendido	desacompanhado
desatino	desatino
desató	desencadeou
desautorizada	desautorizada
desautorizado	desautorizado
desavenencias	desavenças
desayuno	desjejum / café da manhã
desbalance	desequilíbrio
desbancando	desbancando
desbancar	desbancar
desbarató	desbaratou
desbloquea	desbloqueia
desbloqueada	desbloqueado
desbloqueado	desbloqueado
desbloqueados	desbloqueados
desbloquean	desbloqueiam
desbloqueando	desbloqueando
desbloquear	desbloqueio
desbloquee	desbloqueie
desbloqueo	desbloqueio
desbloqueos	desbloqueios
desbloqueó	desbloqueou
desborda	transborda
desbordamiento	estouro
desbordamientos	estouros
desbordando	transbordando
desbordante	transbordando
desc	desc
descalifica	desqualifica
descalificación	desqualificação
descalificada	desqualificada
descalificado	desclassificado
descalificados	desqualificados
descalificando	desqualificando
descalificar	desqualificar
descalza	descalça
descalzas	descalças
descalzo	descalço
descalzos	descalços
descamación	descamação
descansa	descanse
descansaba	descansava
descansaban	descansavam
descansado	descansado
descansan	descansam
descansando	descansando
descansar	descansar
descansaron	descansaram
descanse	descanse
descanso	repouso
descansó	descansou
descapotable	conversível
descarada	descarada
descaradamente	descaradamente
descarado	descarado
descarboxilación	descarboxilação
descarboxilasa	descarboxilase
descarga	download
descargada	descarregada
descargadas	descarregadas
descargado	baixado
descargados	baixados
descargan	descarregam
descargando	baixando
descargar	baixar / descarregar / download
descargas	downloads
descargo	quitação
descargó	descarregou
descaro	descaramento
descarrilamiento	descarrilamento
descarriló	descarrilou
descartada	descartada
descartadas	descartadas
descartado	descartado
descartados	descartados
descartando	descartando
descartar	excluir
descartaron	descartaram
descartes	devoluções
descarto	descarto
descendants	descendants
descendencia	descendência
descendente	descendente
descendents	descendents
descender	descer
descendiendo	descendo
descendiente	descendente
descendientes	descendentes
descendieron	desceram
descending	descending
descendió	desceu
descenso	descida
descensos	descidas
descentrado	inclinação
descentralización	descentralização
descentralizada	descentralizada
descentralizadas	descentralizadas
descentralizado	descentralizada / descentralizado
descentralizados	descentralizados
descentralizar	descentralizar
deschain	deschain
deschamps	deschamps
deschampsia	deschampsia
deschanel	deschanel
desciende	desce
descifra	decifra
descifrada	decifrada
descifrado	decifrado
descifrados	decifrados
desciframiento	decifração
descifrando	decifrando
descifrar	decifrar
desclasificación	desclassificação
desclée	desclée
descodificador	descodificador
descolonización	descolonização
descompone	decompõe
descomponen	decompõem
descomposición	decomposição
descompresión	descompressão
descompuesto	avariado
descompuestos	decompostos
desconcentración	desconcentração
desconcertados	confusos
desconcertante	desconcertante
desconcertantes	desconcertantes
desconecta	desliga
desconectada	desligada
desconectadas	desligadas
desconectado	desligado
desconectados	desligados
desconectar	desligar
desconexión	desconexão
desconfiada	desconfiada
desconfiado	desconfiado
desconfiados	desconfiados
desconfianza	desconfiança
desconfiar	desconfiar
desconfía	desconfia
desconfían	desconfiam
descongelación	descongelamento
descongelar	descongelar
descongestionar	descongestionar
desconoce	desconhece
desconocemos	desconhecemos
desconocen	desconhecem
desconocida	desconhecida
desconocidas	desconhecidas
desconocido	desconhecido
desconocidos	desconhecidos
desconocimiento	ignorância
desconocía	desconhecia
desconozca	desconheça
desconozco	desconheço
descontado	descontado
descontados	descontados
descontaminación	descontaminação
descontando	descontando
descontar	descontar
descontento	descontentamento
descontentos	descontentes
descontinuado	descontinuado
descontrolado	descontrolado
descr	descr
describa	descreva
describan	descrevam
describe	descreve
describen	descrevem
describiendo	descrevendo
describiera	descrevesse
describieron	descreveram
describimos	descrevemos
describir	descrever
describiría	descreveria
describió	descreveu
describía	descrevia
describían	descreviam
descripciones	descrições
descripción	descrição
descriptio	descriptio
description	description
descriptiones	descriptiones
descriptions	descriptions
descriptivas	descritivas
descriptivo	descritivo
descripto	descrito
descriptor	descritor
descriptores	descritores
descrita	descrita
descritas	descritas
descrito	descrito
descritos	descritos
descrizione	descrizione
descrédito	descrédito
descuartizado	esquartejado
descuartizados	esquartejados
descubierta	descoberta
descubierto	descoberto
descubiertos	descobertos
descubra	descubra
descubran	descubram
descubre	descobre
descubren	descobrem
descubridor	descobridor
descubridora	descobridora
descubridores	descobridores
descubriendo	descobrindo
descubrieran	descobrissem
descubrieron	descobriram
descubrimiento	descoberta
descubrimientos	descobertas
descubrimos	descobrimos
descubrir	descobrir
descubrirse	descobrir-se
descubrirá	descobrirá
descubrirán	descobrirão
descubriría	descobriria
descubrió	descobriu
descubro	descubro
descubrí	descobri
descubría	descobria
descubrían	descobriam
descuento	desconto
descuentos	descontos
descuidada	descuidada
descuidado	descuidado
descuidados	descuidados
descuidamos	negligenciamos / descuidamos / desleixamos
descuidar	negligenciar / descuidar / desleixar
descuido	descuido
descuidos	descuidos
descuidó	descuidou
desde	a partir de / desde
desdeña	desdenha
desdeñable	negligenciável
desdicha	infelicidade
desdoblamiento	desdobramento
desdémona	desdemona
desdén	desdém / desprezo
dese	dese
desea	deseja
deseaba	desejava
deseaban	desejavam
deseable	desejável
deseables	desejáveis
deseada	desejada
deseadas	desejadas
deseado	desejado
deseados	desejados
deseamos	desejamos
desean	desejam
deseando	desejando
desear	desejar
desearan	desejassem
desearon	desejaram
desearán	desejarão / vão desejar
desearía	desejaria
desecado	secagem
desecar	dessecar
desechable	descartável
desechables	descartáveis
desechados	descartados
desechar	rejeitar
desee	deseje
deseen	desejem
desembarca	desembarca
desembarcadas	desembarcadas
desembarcado	desembarcado
desembarcados	desembarcados
desembarcan	desembarcam
desembarcando	desembarcando
desembarcar	desembarcar
desembarcaron	desembarcaram
desembarcos	desembarques
desembarcó	desembarcou
desembarque	desembarque
desembarques	desembarques
desemboca	desagua
desembocadura	foz
desembolsado	realizado
desembolso	desembolso
desembolsó	desembolsou
desempacar	desempacotar
desempate	desempate
desempeña	desempenha
desempeñaba	desempenhava
desempeñaban	desempenhavam
desempeñado	jogado
desempeñan	desempenham
desempeñando	desempenhando
desempeñaron	desempenharam
desempeñaría	desempenharia
desempeño	desempenho
desempeñó	desempenhou
desempleada	desempregada
desempleado	desempregado
desempleados	desempregados
desempleo	desemprego
desencadena	desencadeia
desencadenada	desencadeada
desencadenado	desencadeado
desencadenados	desencadeados
desencadenamiento	desencadeamento
desencadenan	desencadeiam
desencadenando	desencadeando
desencadenante	desencadeamento
desencadenantes	desencadeamento
desencadenar	desencadear
desencadenaron	desencadearam
desencadenó	desencadeou
desencantada	desencantada
desencantado	desencantado
desencanto	desencanto
desenfocar	desfocar
desenfoque	borrão
desenfrenada	desenfreada
desenfrenado	desenfreado
desenfreno	deboche
desenfunda	saca
desenmascarado	desmascarado
desenmascarar	desmascarar
desenredar	desembaraçar
desensibilización	dessensibilização
desenterrada	desenterrada
desenterrado	desenterrado
desenterrados	desenterrados
desenterrar	desenterrar
desenterraron	desenterraram
desenterró	desenterrou
desentierra	desenterra
desentrañar	desvendar
deseo	desejo
deseos	desejos
deseoso	desejoso / desejando
desequilibrada	desequilibrada
desequilibrado	desequilibrado
desequilibrar	desequilibrar
desequilibrio	desequilíbrio
desequilibrios	desequilíbrios
deserciones	deserções
deserción	deserção
deseret	deseret
desert	desert
desertado	desertado
desertar	desertar
desertaron	desertaram
desertificación	desertificação
desertificar	desertificar
desertización	desertificação
desertor	desertor
desertores	desertores
desertorum	desertorum
desertó	desertou
deserve	deserve
desespera	desespera
desesperación	desespero / desesperação
desesperada	desesperada
desesperadamente	desesperadamente
desesperadas	desesperadas
desesperado	desesperado
desesperados	desesperados
desesperanza	desespero
desesperar	desesperar
desestabiliza	desestabiliza
desestabilización	desestabilização
desestabilizar	desestabilizar
desestabilizó	desestabilizou
desestalinización	desestalinização
desestimación	rejeição
desestructuración	desestruturação
deseó	desejou
desf	desf
desfachatez	descaramento
desfalco	desfalque
desfallecer	desfalecer / enfraquecer
desfavorable	desfavorável
desfavorables	desfavoráveis
desfavorecidos	desfavorecidos
desfibrilador	desfibrilador
desfiguración	desfiguração
desfigurada	desfigurada
desfigurado	desfigurado
desfila	desfila
desfiladero	desfiladeiro
desfilan	desfilam
desfilando	desfilando
desfilar	desfilar
desfilaron	desfilaram
desfile	desfile
desfiles	desfiles
desfiló	desfilou
desfragmentación	desfragmentação
desgarrada	rasgada
desgarrado	rasgado
desgarrador	desolador
desgarrar	rasgar
desgasta	desgasta
desgastada	desgastada
desgastadas	desgastadas
desgastado	desgastado
desgastados	desgastados
desgastan	desgastam
desgastando	desgastando
desgastar	desgastar
desgaste	desgaste
desglosado	discriminado
desglose	discriminação
desgobierno	desgoverno
desgracia	desgraça
desgraciada	desgraçada
desgraciadamente	infelizmente
desgraciado	desgraçado
desgracias	desgraças
desgrange	desgrange
desguace	demolição
desha	desha
deshabilita	desativa
deshabilitado	desativado
deshabilitar	desativar
deshabitada	desabitada
deshabitadas	desabitadas
deshabitado	desabitado
deshabitados	desabitados
deshabituar	desabituar / desacostumar
deshace	desfaz
deshacen	desfazem
deshacer	desfazer
deshaga	desfaça
deshayes	deshayes
deshecha	desfeita
deshecho	desfeito
desheredado	deserdado
desheredados	deserdados
deshi	deshi
deshicieron	livraram
deshidratación	desidratação
deshidratada	desidratada
deshidratadas	desidratadas
deshidratado	desidratado
deshidratados	desidratados
deshidrogenación	desidrogenação
deshidrogenasa	desidrogenase
deshielo	degelo
deshizo	livrou
deshonestas	desonestas
deshonestidad	desonestidade
deshonesto	desonesto
deshonor	desonra
deshonra	desonra
deshonrado	desonrado
deshonrosa	desonrosa
deshonroso	desonroso
deshumanización	desumanização
desi	desi
desiderata	desiderata
desideria	desidéria
desiderio	desiderio
desierta	deserta
desierto	deserto
desiertos	desertos
designaba	designava
designaciones	designações
designación	designação
designada	designada
designadas	designadas
designado	designado / nomeado
designador	designador
designados	nomeados
designan	designam
designando	designando
designar	designar
designaron	designaram
designed	designed
designing	designing
designio	desígnio
designios	desígnios
designó	designou
desigual	desigual
desigualdad	desigualdade
desigualdades	desigualdades
desiguales	desigual
desigualmente	desigualmente
desilu	desilu
desilusionada	desiludida
desilusionado	desiludido
desilusionados	desiludidos
desilusión	desilusão
desincronosis	jet lag
desindustrialización	desindustrialização
desinencia	desinência
desinfección	desinfecção
desinfectante	desinfetante
desinformación	desinformação
desinhibida	desinibida
desintegra	desintegra
desintegración	desintegração
desintegrada	desintegrada
desintegrado	desintegrado
desintegran	desintegram
desintegrar	desintegrar
desintegrarse	desintegrar
desintegró	desintegrou
desinteresada	altruísta
desinteresado	altruísta
desinteresados	desinteressados
desinterés	desinteresse
desintoxicación	desintoxicação
desinversión	alienação
desio	desio
desired	desired
desiree	desiree
desires	desires
desirée	desirée
desista	desista
desiste	desiste
desistido	desistido
desistimiento	desistência
desistir	desistir
desistió	desistiu
desjardins	desjardins
desk	desk
desktop	desktop
desleal	desleal
deslealtad	deslealdade
desliz	deslize
desliza	deslize
deslizador	barra
deslizamiento	deslizamento
deslizamientos	deslizamentos
deslizando	deslizando
deslizante	deslizante
deslizantes	deslizantes
deslizar	deslizar
deslizarse	deslizar
deslizó	deslizou
deslocalización	deslocalização
deslumbra	deslumbra
deslumbrado	deslumbrado
deslumbrante	deslumbrante
deslumbrantes	deslumbrantes
deslumbrar	deslumbrar
desmanes	desmandos
desmantelada	desmantelada
desmanteladas	desmanteladas
desmantelado	desmantelado
desmantelados	desmantelados
desmantelamiento	desmontagem / desmantelamento
desmantelar	desmantelar
desmantelaron	desmantelaram
desmanteló	desmantelou
desmarest	desmarest
desmaterialización	desmaterialização
desmayada	desmaiada
desmayado	desmaiado
desmayarse	desmaiar
desmayo	desmaio
desmayos	desmaios
desmayó	desmaiou
desmedida	desmedida
desmembrada	desmembrada
desmembrado	desmembrado
desmembrados	desmembrados
desmembramiento	desmembramento
desmembrar	desmembrar
desmembró	desmembrou
desmemoria	desmemória
desmentida	desmentida
desmentidas	desmentidas
desmentido	desmentido
desmentidos	desmentidos
desmentir	desmentir
desmenuzado	desfiado
desmesurado	desmedido
desmielinización	desmielinização
desmiente	desmente
desmienten	desmentem
desmilitarización	desmilitarização
desmilitarizada	desmilitarizada
desmintiendo	desmentindo
desmintieron	desmentiram
desmintió	desmentiu
desmitificar	desmistificar
desmodium	desmodium
desmodus	desmodus
desmond	desmond
desmonta	desmonta
desmontable	destacável
desmontables	desmontáveis
desmontada	desmontada
desmontadas	desmontadas
desmontado	desmontado
